hours,outs,dppm
2017-08-31 06:30,11800,85
2017-08-31 07:30,9772,1022
2017-08-31 08:30,4447,225
2017-08-31 09:30,4884,1023
2017-08-31 10:30,9310,1716
2017-08-31 11:30,9781,1225
2017-08-31 12:30,9409,1909
2017-08-31 13:30,6371,2505
2017-08-31 14:30,1969,508
2017-08-31 15:30,0,0
2017-08-31 16:30,0,0
2017-08-31 17:30,0,0
