hours,outs,dppm
2017-08-24 06:30,11949,836
2017-08-24 07:30,9917,101
2017-08-24 08:30,8844,0
2017-08-24 09:30,9951,904
2017-08-24 10:30,0,0
2017-08-24 11:30,0,0
2017-08-24 12:30,0,0
2017-08-24 13:30,0,0
2017-08-24 14:30,0,0
2017-08-24 15:30,0,0
2017-08-24 16:30,0,0
2017-08-24 17:30,0,0
