hours,outs,dppm
2017-08-31 06:30,11900,924
2017-08-31 07:30,13908,718
2017-08-31 08:30,12413,403
2017-08-31 09:30,9120,329
2017-08-31 10:30,11855,337
2017-08-31 11:30,12322,649
2017-08-31 12:30,12403,1530
2017-08-31 13:30,12347,243
2017-08-31 14:30,1976,0
2017-08-31 15:30,0,0
2017-08-31 16:30,0,0
2017-08-31 17:30,0,0
