hours,outs,dppm
2017-08-31 06:30,7707,2588
2017-08-31 07:30,5873,2039
2017-08-31 08:30,16335,1772
2017-08-31 09:30,8908,2017
2017-08-31 10:30,9361,2238
2017-08-31 11:30,8912,2239
2017-08-31 12:30,9115,3171
2017-08-31 13:30,14817,1886
2017-08-31 14:30,2438,2455
2017-08-31 15:30,0,0
2017-08-31 16:30,0,0
2017-08-31 17:30,0,0
