hours,outs,dppm
2017-08-31 06:30,8839,1130
2017-08-31 07:30,9789,2446
2017-08-31 08:30,10833,1199
2017-08-31 09:30,9870,1214
2017-08-31 10:30,10724,1304
2017-08-31 11:30,9257,324
2017-08-31 12:30,10188,1568
2017-08-31 13:30,10765,371
2017-08-31 14:30,3926,0
2017-08-31 15:30,0,0
2017-08-31 16:30,0,0
2017-08-31 17:30,0,0
