hours	outs	dppm
06:30	10766	1021
07:30	11810	1015
08:30	12266	977
09:30	14178	1338
10:30	12227	2122
11:30	15730	1143
12:30	3924	509
13:30	0	0
14:30	0	0
15:30	0	0
16:30	0	0
17:30	0	0
