hours	outs	dppm
06:30	10500	0
07:30	8351	598
08:30	10720	280
09:30	10658	0
10:30	12433	80
11:30	11438	175
12:30	11420	263
13:30	12422	0
14:30	14317	489
15:30	12222	164
16:30	10795	93
17:30	496	0
