hours	outs	dppm
06:30	9821	611
07:30	11584	259
08:30	7332	0
09:30	7777	129
10:30	6803	147
11:30	6827	439
12:30	6312	0
13:30	0	0
14:30	0	0
15:30	0	0
16:30	0	0
17:30	0	0
