hours	outs	dppm
06:30	10441	1721
07:30	9367	1173
08:30	12260	815
09:30	11316	3083
10:30	10844	1473
11:30	11414	438
12:30	12279	1870
13:30	9288	1183
14:30	6928	865
15:30	0	0
16:30	0	0
17:30	0	0
