hours	outs	dppm
06:30	5960	1675
07:30	10418	192
08:30	10835	1751
09:30	11847	1012
10:30	9827	1321
11:30	7929	1385
12:30	11839	2191
13:30	12828	1479
14:30	6708	2231
15:30	0	0
16:30	0	0
17:30	0	0
